State	PresidentialCandidate	Electoral Vote	Popular Vote	Year	PoliticalParty
Mississippi	Other (+)	0	7,775	1996.0	 - 
Missouri	William Clinton	11	1,025,935	1996.0	Democratic
Missouri	Robert Dole	0	890,016	1996.0	Republican
Missouri	H. Ross Perot	0	217,188	1996.0	Reform
Missouri	Other (+)	0	24,926	1996.0	 - 
Montana	William Clinton	0	167,922	1996.0	Democratic
Montana	Robert Dole	3	179,652	1996.0	Republican
Montana	H. Ross Perot	0	55,229	1996.0	Reform
Montana	Other (+)	0	4,458	1996.0	 - 
Nebraska	William Clinton	0	236,761	1996.0	Democratic
Nebraska	Robert Dole	5	363,467	1996.0	Republican
Nebraska	H. Ross Perot	0	71,278	1996.0	Reform
Nebraska	Other (+)	0	5,909	1996.0	 - 
Nevada	William Clinton	4	203,974	1996.0	Democratic
Nevada	Robert Dole	0	199,244	1996.0	Republican
Nevada	H. Ross Perot	0	43,986	1996.0	Reform
Nevada	Other (+)	0	17,075	1996.0	 - 
New Hampshire	William Clinton	4	246,214	1996.0	Democratic
New Hampshire	Robert Dole	0	196,532	1996.0	Republican
New Hampshire	H. Ross Perot	0	48,390	1996.0	Reform
New Hampshire	Other (+)	0	8,039	1996.0	 - 
New Jersey	William Clinton	15	1,652,329	1996.0	Democratic
New Jersey	Robert Dole	0	1,103,078	1996.0	Republican
New Jersey	H. Ross Perot	0	262,134	1996.0	Reform
New Jersey	Other (+)	0	58,266	1996.0	 - 
New Mexico	William Clinton	5	273,495	1996.0	Democratic
New Mexico	Robert Dole	0	232,751	1996.0	Republican
New Mexico	H. Ross Perot	0	32,257	1996.0	Reform
New Mexico	Other (+)	0	17,571	1996.0	 - 
New York	William Clinton	33	3,756,177	1996.0	Democratic
New York	Robert Dole	0	1,933,492	1996.0	Republican
New York	H. Ross Perot	0	503,458	1996.0	Reform
New York	Other (+)	0	123,002	1996.0	 - 
North Carolina	William Clinton	0	1,107,849	1996.0	Democratic
North Carolina	Robert Dole	14	1,225,938	1996.0	Republican
North Carolina	H. Ross Perot	0	168,059	1996.0	Reform
North Carolina	Other (+)	0	13,961	1996.0	 - 
North Dakota	William Clinton	0	106,905	1996.0	Democratic
North Dakota	Robert Dole	3	125,050	1996.0	Republican
North Dakota	H. Ross Perot	0	32,515	1996.0	Reform
North Dakota	Other (+)	0	1,941	1996.0	 - 
Ohio	William Clinton	21	2,148,222	1996.0	Democratic
Ohio	Robert Dole	0	1,859,883	1996.0	Republican
Ohio	H. Ross Perot	0	483,207	1996.0	Reform
Ohio	Other (+)	0	43,122	1996.0	 - 
Oklahoma	William Clinton	0	488,105	1996.0	Democratic
Oklahoma	Robert Dole	8	582,315	1996.0	Republican
Oklahoma	H. Ross Perot	0	130,788	1996.0	Reform
Oklahoma	Other (+)	0	5,505	1996.0	 - 
Oregon	William Clinton	7	649,641	1996.0	Democratic
Oregon	Robert Dole	0	538,152	1996.0	Republican
Oregon	H. Ross Perot	0	121,221	1996.0	Reform
Oregon	Other (+)	0	68,746	1996.0	 - 
Pennsylvania	William Clinton	23	2,215,819	1996.0	Democratic
Pennsylvania	Robert Dole	0	1,801,169	1996.0	Republican
Pennsylvania	H. Ross Perot	0	430,984	1996.0	Reform
Pennsylvania	Other (+)	0	58,146	1996.0	 - 
Rhode Island	William Clinton	4	233,050	1996.0	Democratic
Rhode Island	Robert Dole	0	104,683	1996.0	Republican
Rhode Island	H. Ross Perot	0	43,723	1996.0	Reform
Rhode Island	Other (+)	0	8,828	1996.0	 - 
South Carolina	William Clinton	0	504,051	1996.0	Democratic
South Carolina	Robert Dole	8	573,458	1996.0	Republican
South Carolina	H. Ross Perot	0	64,386	1996.0	Reform
South Carolina	Other (+)	0	7,562	1996.0	 - 
South Dakota	William Clinton	0	139,333	1996.0	Democratic
South Dakota	Robert Dole	3	150,543	1996.0	Republican
South Dakota	H. Ross Perot	0	31,250	1996.0	Reform
South Dakota	Other (+)	0	2,700	1996.0	 - 
Tennessee	William Clinton	11	909,146	1996.0	Democratic
Tennessee	Robert Dole	0	863,530	1996.0	Republican
Tennessee	H. Ross Perot	0	105,918	1996.0	Reform
Tennessee	Other (+)	0	15,511	1996.0	 - 
Texas	William Clinton	0	2,459,683	1996.0	Democratic
Texas	Robert Dole	32	2,736,167	1996.0	Republican
Texas	H. Ross Perot	0	378,537	1996.0	Reform
Texas	Other (+)	0	37,257	1996.0	 - 
Utah	William Clinton	0	221,633	1996.0	Democratic
Utah	Robert Dole	5	361,911	1996.0	Republican
Utah	H. Ross Perot	0	66,461	1996.0	Reform
Utah	Other (+)	0	15,624	1996.0	 - 
Vermont	William Clinton	3	137,894	1996.0	Democratic
Vermont	Robert Dole	0	80,352	1996.0	Republican
Vermont	H. Ross Perot	0	31,024	1996.0	Reform
Vermont	Other (+)	0	9,179	1996.0	 - 
Virginia	William Clinton	0	1,091,060	1996.0	Democratic
Virginia	Robert Dole	13	1,138,350	1996.0	Republican
Virginia	H. Ross Perot	0	159,861	1996.0	Reform
Virginia	Other (+)	0	27,371	1996.0	 - 
Washington	William Clinton	11	1,123,323	1996.0	Democratic
Washington	Robert Dole	0	840,712	1996.0	Republican
Washington	H. Ross Perot	0	201,003	1996.0	Reform
Washington	Other (+)	0	88,799	1996.0	 - 
West Virginia	William Clinton	5	327,812	1996.0	Democratic
West Virginia	Robert Dole	0	233,946	1996.0	Republican
West Virginia	H. Ross Perot	0	71,639	1996.0	Reform
West Virginia	Other (+)	0	3,062	1996.0	 - 
Wisconsin	William Clinton	11	1,071,971	1996.0	Democratic
Wisconsin	Robert Dole	0	845,029	1996.0	Republican
Wisconsin	H. Ross Perot	0	227,339	1996.0	Reform
Wisconsin	Other (+)	0	51,830	1996.0	 - 
Alabama	Albert Gore Jr.	9	695,602	2000.0	Democratic
Alabama	George W. Bush	0	944,409	2000.0	Republican
Alabama	Ralph Nader	0	18,349	2000.0	Green
Alabama	Other (+)	0	14,191	2000.0	 - 
Alaska	Albert Gore Jr.	3	79,004	2000.0	Democratic
Alaska	George W. Bush	0	167,398	2000.0	Republican
Alaska	Ralph Nader	0	28,747	2000.0	Green
Alaska	Other (+)	0	10,411	2000.0	 - 
Arizona	Albert Gore Jr.	8	685,341	2000.0	Democratic
Arizona	George W. Bush	0	781,652	2000.0	Republican
Arizona	Ralph Nader	0	45,645	2000.0	Green
Arizona	Other (+)	0	21,475	2000.0	 - 
Arkansas	Albert Gore Jr.	6	422,768	2000.0	Democratic
Arkansas	George W. Bush	0	472,940	2000.0	Republican
Arkansas	Ralph Nader	0	13,421	2000.0	Green
Arkansas	Other (+)	0	12,652	2000.0	 - 
California	Albert Gore Jr.	0	5,861,203	2000.0	Democratic
California	George W. Bush	54	4,567,429	2000.0	Republican
California	Ralph Nader	0	418,707	2000.0	Green
California	Other (+)	0	118,517	2000.0	 - 
Colorado	Albert Gore Jr.	8	738,227	2000.0	Democratic
Colorado	George W. Bush	0	883,745	2000.0	Republican
Colorado	Ralph Nader	0	91,434	2000.0	Green
Colorado	Other (+)	0	27,959	2000.0	 - 
Connecticut	Albert Gore Jr.	0	816,015	2000.0	Democratic
Connecticut	George W. Bush	8	561,094	2000.0	Republican
Connecticut	Ralph Nader	0	64,452	2000.0	Green
Connecticut	Other (+)	0	17,964	2000.0	 - 
Delaware	Albert Gore Jr.	0	180,068	2000.0	Democratic
Delaware	George W. Bush	3	137,288	2000.0	Republican
Delaware	Ralph Nader	0	8,307	2000.0	Green
Delaware	Other (+)	0	1,959	2000.0	 - 
D. C.	Albert Gore Jr.	0	171,923	2000.0	Democratic
D. C.	George W. Bush	2	18,073	2000.0	Republican
D. C.	Ralph Nader	0	10,576	2000.0	Green
D. C.	Other (+)	0	1,322	2000.0	 - 
Florida	Albert Gore Jr.	25	2,912,253	2000.0	Democratic
Florida	George W. Bush	0	2,912,790	2000.0	Republican
Florida	Ralph Nader	0	97,488	2000.0	Green
Florida	Other (+)	0	40,579	2000.0	 - 
Georgia	Albert Gore Jr.	13	1,116,230	2000.0	Democratic
Georgia	George W. Bush	0	1,419,720	2000.0	Republican
Georgia	Ralph Nader	0	13,432	2000.0	Green
Georgia	Other (+)	0	47,422	2000.0	 - 
Hawaii	Albert Gore Jr.	0	205,286	2000.0	Democratic
Hawaii	George W. Bush	4	137,845	2000.0	Republican
Hawaii	Ralph Nader	0	21,623	2000.0	Green
Hawaii	Other (+)	0	3,197	2000.0	 - 
Idaho	Albert Gore Jr.	4	138,637	2000.0	Democratic
Idaho	George W. Bush	0	336,937	2000.0	Republican
Idaho	Ralph Nader	0	12,292	2000.0	Green
Idaho	Other (+)	0	13,755	2000.0	 - 
Illinois	Albert Gore Jr.	0	2,589,026	2000.0	Democratic
Illinois	George W. Bush	22	2,019,421	2000.0	Republican
Illinois	Ralph Nader	0	103,759	2000.0	Green
Illinois	Other (+)	0	29,917	2000.0	 - 
Indiana	Albert Gore Jr.	12	901,980	2000.0	Democratic
Indiana	George W. Bush	0	1,245,836	2000.0	Republican
Indiana	Ralph Nader	0	18,531	2000.0	Green
Indiana	Other (+)	0	32,955	2000.0	 - 
Iowa	Albert Gore Jr.	0	638,517	2000.0	Democratic
Iowa	George W. Bush	7	634,373	2000.0	Republican
Iowa	Ralph Nader	0	29,374	2000.0	Green
Iowa	Other (+)	0	13,299	2000.0	 - 
Kansas	Albert Gore Jr.	6	399,276	2000.0	Democratic
Kansas	George W. Bush	0	622,332	2000.0	Republican
Kansas	Ralph Nader	0	36,086	2000.0	Green
Kansas	Other (+)	0	14,522	2000.0	 - 
Kentucky	Albert Gore Jr.	8	638,898	2000.0	Democratic
Kentucky	George W. Bush	0	872,492	2000.0	Republican
Kentucky	Ralph Nader	0	23,192	2000.0	Green
Kentucky	Other (+)	0	9,605	2000.0	 - 
Louisiana	Albert Gore Jr.	9	792,344	2000.0	Democratic
Louisiana	George W. Bush	0	927,871	2000.0	Republican
Louisiana	Ralph Nader	0	20,473	2000.0	Green
Louisiana	Other (+)	0	24,968	2000.0	 - 
Maine	Albert Gore Jr.	0	319,951	2000.0	Democratic
Maine	George W. Bush	4	286,616	2000.0	Republican
Maine	Ralph Nader	0	37,127	2000.0	Green
Maine	Other (+)	0	8,123	2000.0	 - 
Maryland	Albert Gore Jr.	0	1,145,782	2000.0	Democratic
Maryland	George W. Bush	10	813,797	2000.0	Republican
Maryland	Ralph Nader	0	53,768	2000.0	Green
Maryland	Other (+)	0	12,133	2000.0	 - 
Massachusetts	Albert Gore Jr.	0	1,616,487	2000.0	Democratic
Massachusetts	George W. Bush	12	878,502	2000.0	Republican
Massachusetts	Ralph Nader	0	173,564	2000.0	Green
Massachusetts	Other (+)	0	34,431	2000.0	 - 
Michigan	Albert Gore Jr.	0	2,170,418	2000.0	Democratic
Michigan	George W. Bush	18	1,953,139	2000.0	Republican
Michigan	Ralph Nader	0	84,165	2000.0	Green
Michigan	Other (+)	0	24,989	2000.0	 - 
Minnesota	Albert Gore Jr.	0	1,168,266	2000.0	Democratic
Minnesota	George W. Bush	10	1,109,659	2000.0	Republican
Minnesota	Ralph Nader	0	126,696	2000.0	Green
Minnesota	Other (+)	0	34,064	2000.0	 - 
Mississippi	Albert Gore Jr.	7	404,964	2000.0	Democratic
Mississippi	George W. Bush	0	573,230	2000.0	Republican
Mississippi	Ralph Nader	0	8,126	2000.0	Green
Mississippi	Other (+)	0	8,606	2000.0	 - 
Missouri	Albert Gore Jr.	11	1,111,138	2000.0	Democratic
Missouri	George W. Bush	0	1,189,924	2000.0	Republican
Missouri	Ralph Nader	0	38,515	2000.0	Green
Missouri	Other (+)	0	20,315	2000.0	 - 
Montana	Albert Gore Jr.	3	137,126	2000.0	Democratic
Montana	George W. Bush	0	240,178	2000.0	Republican
Montana	Ralph Nader	0	24,437	2000.0	Green
Montana	Other (+)	0	9,256	2000.0	 - 
Nebraska	Albert Gore Jr.	5	231,780	2000.0	Democratic
Nebraska	George W. Bush	0	433,862	2000.0	Republican
Nebraska	Ralph Nader	0	24,540	2000.0	Green
Nebraska	Other (+)	0	6,837	2000.0	 - 
Nevada	Albert Gore Jr.	4	279,978	2000.0	Democratic
Nevada	George W. Bush	0	301,575	2000.0	Republican
Nevada	Ralph Nader	0	15,008	2000.0	Green
Nevada	Other (+)	0	12,409	2000.0	 - 
New Hampshire	Albert Gore Jr.	4	266,348	2000.0	Democratic
New Hampshire	George W. Bush	0	273,559	2000.0	Republican
New Hampshire	Ralph Nader	0	22,198	2000.0	Green
New Hampshire	Other (+)	0	6,976	2000.0	 - 
New Jersey	Albert Gore Jr.	0	1,788,850	2000.0	Democratic
New Jersey	George W. Bush	15	1,284,173	2000.0	Republican
New Jersey	Ralph Nader	0	94,554	2000.0	Green
New Jersey	Other (+)	0	19,649	2000.0	 - 
New Mexico	Albert Gore Jr.	0	286,783	2000.0	Democratic
New Mexico	George W. Bush	5	286,417	2000.0	Republican
New Mexico	Ralph Nader	0	21,251	2000.0	Green
New Mexico	Other (+)	0	4,154	2000.0	 - 
New York	Albert Gore Jr.	0	4,113,791	2000.0	Democratic
New York	George W. Bush	33	2,405,676	2000.0	Republican
New York	Ralph Nader	0	244,398	2000.0	Green
New York	Other (+)	0	67,313	2000.0	 - 
North Carolina	Albert Gore Jr.	14	1,257,692	2000.0	Democratic
North Carolina	George W. Bush	0	1,631,163	2000.0	Republican
North Carolina	Ralph Nader	0	0	2000.0	Green
North Carolina	Other (+)	0	22,407	2000.0	 - 
North Dakota	Albert Gore Jr.	3	95,284	2000.0	Democratic
North Dakota	George W. Bush	0	174,852	2000.0	Republican
North Dakota	Ralph Nader	0	9,497	2000.0	Green
North Dakota	Other (+)	0	8,634	2000.0	 - 
Ohio	Albert Gore Jr.	21	2,186,190	2000.0	Democratic
Ohio	George W. Bush	0	2,351,209	2000.0	Republican
Ohio	Ralph Nader	0	117,857	2000.0	Green
Ohio	Other (+)	0	50,201	2000.0	 - 
Oklahoma	Albert Gore Jr.	8	474,276	2000.0	Democratic
Oklahoma	George W. Bush	0	744,337	2000.0	Republican
Oklahoma	Ralph Nader	0	0	2000.0	Green
Oklahoma	Other (+)	0	15,616	2000.0	 - 
Oregon	Albert Gore Jr.	0	720,342	2000.0	Democratic
Oregon	George W. Bush	7	713,577	2000.0	Republican
Oregon	Ralph Nader	0	77,357	2000.0	Green
Oregon	Other (+)	0	22,692	2000.0	 - 
Pennsylvania	Albert Gore Jr.	0	2,485,967	2000.0	Democratic
Pennsylvania	George W. Bush	23	2,281,127	2000.0	Republican
Pennsylvania	Ralph Nader	0	103,392	2000.0	Green
Pennsylvania	Other (+)	0	42,633	2000.0	 - 
Rhode Island	Albert Gore Jr.	0	249,508	2000.0	Democratic
Rhode Island	George W. Bush	4	130,555	2000.0	Republican
Rhode Island	Ralph Nader	0	25,052	2000.0	Green
Rhode Island	Other (+)	0	3,997	2000.0	 - 
South Carolina	Albert Gore Jr.	8	566,039	2000.0	Democratic
South Carolina	George W. Bush	0	786,426	2000.0	Republican
South Carolina	Ralph Nader	0	20,279	2000.0	Green
South Carolina	Other (+)	0	11,033	2000.0	 - 
South Dakota	Albert Gore Jr.	3	118,804	2000.0	Democratic
South Dakota	George W. Bush	0	190,700	2000.0	Republican
South Dakota	Ralph Nader	0	0	2000.0	Green
South Dakota	Other (+)	0	6,765	2000.0	 - 
Tennessee	Albert Gore Jr.	11	981,720	2000.0	Democratic
Tennessee	George W. Bush	0	1,061,949	2000.0	Republican
Tennessee	Ralph Nader	0	19,781	2000.0	Green
Tennessee	Other (+)	0	12,731	2000.0	 - 
Texas	Albert Gore Jr.	32	2,433,746	2000.0	Democratic
Texas	George W. Bush	0	3,799,639	2000.0	Republican
Texas	Ralph Nader	0	137,994	2000.0	Green
Texas	Other (+)	0	36,258	2000.0	 - 
Utah	Albert Gore Jr.	5	203,053	2000.0	Democratic
Utah	George W. Bush	0	515,096	2000.0	Republican
Utah	Ralph Nader	0	35,850	2000.0	Green
Utah	Other (+)	0	16,755	2000.0	 - 
Vermont	Albert Gore Jr.	0	149,022	2000.0	Democratic
Vermont	George W. Bush	3	119,775	2000.0	Republican
Vermont	Ralph Nader	0	20,374	2000.0	Green
Vermont	Other (+)	0	5,137	2000.0	 - 
Virginia	Albert Gore Jr.	13	1,217,290	2000.0	Democratic
Virginia	George W. Bush	0	1,437,490	2000.0	Republican
Virginia	Ralph Nader	0	59,398	2000.0	Green
Virginia	Other (+)	0	25,269	2000.0	 - 
Washington	Albert Gore Jr.	0	1,247,652	2000.0	Democratic
Washington	George W. Bush	11	1,108,864	2000.0	Republican
Washington	Ralph Nader	0	103,002	2000.0	Green
Washington	Other (+)	0	29,227	2000.0	 - 
West Virginia	Albert Gore Jr.	5	295,497	2000.0	Democratic
West Virginia	George W. Bush	0	336,475	2000.0	Republican
West Virginia	Ralph Nader	0	10,680	2000.0	Green
West Virginia	Other (+)	0	5,472	2000.0	 - 
Wisconsin	Albert Gore Jr.	0	1,242,987	2000.0	Democratic
Wisconsin	George W. Bush	11	1,237,279	2000.0	Republican
Wisconsin	Ralph Nader	0	94,070	2000.0	Green
Wisconsin	Other (+)	0	24,271	2000.0	 - 
Alabama	George W. Bush	9	1,176,394	2004.0	Republican
Alabama	John Kerry	0	693,933	2004.0	Democratic
Alabama	Other (+)	0	13,122	2004.0	 - 
Alaska	George W. Bush	3	190,889	2004.0	Republican
Alaska	John Kerry	0	111,025	2004.0	Democratic
Alaska	Other (+)	0	10,684	2004.0	 - 
Arizona	George W. Bush	10	1,104,294	2004.0	Republican
Arizona	John Kerry	0	893,524	2004.0	Democratic
Arizona	Other (+)	0	18,284	2004.0	 - 
Arkansas	George W. Bush	6	572,898	2004.0	Republican
Arkansas	John Kerry	0	469,953	2004.0	Democratic
Arkansas	Other (+)	0	12,094	2004.0	 - 
California	George W. Bush	0	5,509,826	2004.0	Republican
California	John Kerry	55	6,745,485	2004.0	Democratic
California	Other (+)	0	166,548	2004.0	 - 
Colorado	George W. Bush	9	1,101,256	2004.0	Republican
Colorado	John Kerry	0	1,001,725	2004.0	Democratic
Colorado	Other (+)	0	27,344	2004.0	 - 
Connecticut	George W. Bush	0	693,826	2004.0	Republican
Connecticut	John Kerry	7	857,488	2004.0	Democratic
Connecticut	Other (+)	0	27,455	2004.0	 - 
Delaware	George W. Bush	0	171,660	2004.0	Republican
Delaware	John Kerry	3	200,152	2004.0	Democratic
Delaware	Other (+)	0	3,458	2004.0	 - 
D. C.	George W. Bush	0	21,256	2004.0	Republican
D. C.	John Kerry	3	202,970	2004.0	Democratic
D. C.	Other (+)	0	3,360	2004.0	 - 
Florida	George W. Bush	27	3,964,522	2004.0	Republican
Florida	John Kerry	0	3,583,544	2004.0	Democratic
Florida	Other (+)	0	61,744	2004.0	 - 
Georgia	George W. Bush	15	1,914,254	2004.0	Republican
Georgia	John Kerry	0	1,366,149	2004.0	Democratic
Georgia	Other (+)	0	24,078	2004.0	 - 
Hawaii	George W. Bush	0	194,191	2004.0	Republican
Hawaii	John Kerry	4	231,708	2004.0	Democratic
Hawaii	Other (+)	0	3,114	2004.0	 - 
Idaho	George W. Bush	4	409,235	2004.0	Republican
Idaho	John Kerry	0	181,098	2004.0	Democratic
Idaho	Other (+)	0	8,114	2004.0	 - 
Illinois	George W. Bush	0	2,345,946	2004.0	Republican
Illinois	John Kerry	21	2,891,550	2004.0	Democratic
Illinois	Other (+)	0	36,826	2004.0	 - 
Indiana	George W. Bush	11	1,479,438	2004.0	Republican
Indiana	John Kerry	0	969,011	2004.0	Democratic
Indiana	Other (+)	0	19,553	2004.0	 - 
Iowa	George W. Bush	7	751,957	2004.0	Republican
Iowa	John Kerry	0	741,898	2004.0	Democratic
Iowa	Other (+)	0	13,053	2004.0	 - 
Kansas	George W. Bush	6	736,456	2004.0	Republican
Kansas	John Kerry	0	434,993	2004.0	Democratic
Kansas	Other (+)	0	16,307	2004.0	 - 
Kentucky	George W. Bush	8	1,069,439	2004.0	Republican
Kentucky	John Kerry	0	712,733	2004.0	Democratic
Kentucky	Other (+)	0	13,907	2004.0	 - 
Louisiana	George W. Bush	9	1,102,169	2004.0	Republican
Louisiana	John Kerry	0	820,299	2004.0	Democratic
Louisiana	Other (+)	0	20,638	2004.0	 - 
Maine	George W. Bush	0	330,201	2004.0	Republican
Maine	John Kerry	4	396,842	2004.0	Democratic
Maine	Other (+)	0	13,709	2004.0	 - 
Maryland	George W. Bush	0	1,024,703	2004.0	Republican
Maryland	John Kerry	10	1,334,493	2004.0	Democratic
Maryland	Other (+)	0	27,482	2004.0	 - 
Massachusetts	George W. Bush	0	1,071,109	2004.0	Republican
Massachusetts	John Kerry	12	1,803,800	2004.0	Democratic
Massachusetts	Other (+)	0	37,479	2004.0	 - 
Michigan	George W. Bush	0	2,313,746	2004.0	Republican
Michigan	John Kerry	17	2,479,183	2004.0	Democratic
Michigan	Other (+)	0	46,323	2004.0	 - 
Minnesota	George W. Bush	0	1,346,695	2004.0	Republican
Minnesota	John Kerry	9	1,445,014	2004.0	Democratic
Minnesota	Other (+)	0	36,678	2004.0	 - 
Mississippi	George W. Bush	6	684,981	2004.0	Republican
Mississippi	John Kerry	0	458,094	2004.0	Democratic
Mississippi	Other (+)	0	9,290	2004.0	 - 
Missouri	George W. Bush	11	1,455,713	2004.0	Republican
Missouri	John Kerry	0	1,259,171	2004.0	Democratic
Missouri	Other (+)	0	16,480	2004.0	 - 
Montana	George W. Bush	3	266,063	2004.0	Republican
Montana	John Kerry	0	173,710	2004.0	Democratic
Montana	Other (+)	0	10,672	2004.0	 - 
Nebraska	George W. Bush	5	512,814	2004.0	Republican
Nebraska	John Kerry	0	254,328	2004.0	Democratic
Nebraska	Other (+)	0	11,044	2004.0	 - 
Nevada	George W. Bush	5	418,690	2004.0	Republican
Nevada	John Kerry	0	397,190	2004.0	Democratic
Nevada	Other (+)	0	13,707	2004.0	 - 
New Hampshire	George W. Bush	0	331,237	2004.0	Republican
New Hampshire	John Kerry	4	340,511	2004.0	Democratic
New Hampshire	Other (+)	0	5,990	2004.0	 - 
New Jersey	George W. Bush	0	1,670,003	2004.0	Republican
New Jersey	John Kerry	15	1,911,430	2004.0	Democratic
New Jersey	Other (+)	0	30,704	2004.0	 - 
New Mexico	George W. Bush	5	376,930	2004.0	Republican
New Mexico	John Kerry	0	370,942	2004.0	Democratic
New Mexico	Other (+)	0	8,432	2004.0	 - 
New York	George W. Bush	0	2,962,567	2004.0	Republican
New York	John Kerry	31	4,314,280	2004.0	Democratic
New York	Other (+)	0	115,107	2004.0	 - 
North Carolina	George W. Bush	15	1,961,166	2004.0	Republican
North Carolina	John Kerry	0	1,525,849	2004.0	Democratic
North Carolina	Other (+)	0	13,992	2004.0	 - 
North Dakota	George W. Bush	3	196,651	2004.0	Republican
North Dakota	John Kerry	0	111,052	2004.0	Democratic
North Dakota	Other (+)	0	5,130	2004.0	 - 
Ohio	George W. Bush	20	2,859,768	2004.0	Republican
Ohio	John Kerry	0	2,741,167	2004.0	Democratic
Ohio	Other (+)	0	26,973	2004.0	 - 
Oklahoma	George W. Bush	7	959,792	2004.0	Republican
Oklahoma	John Kerry	0	503,966	2004.0	Democratic
Oklahoma	Other (+)	0	0	2004.0	 - 
Oregon	George W. Bush	0	866,831	2004.0	Republican
Oregon	John Kerry	7	943,163	2004.0	Democratic
Oregon	Other (+)	0	26,788	2004.0	 - 
Pennsylvania	George W. Bush	0	2,793,847	2004.0	Republican
Pennsylvania	John Kerry	21	2,938,095	2004.0	Democratic
Pennsylvania	Other (+)	0	37,648	2004.0	 - 
Rhode Island	George W. Bush	0	169,046	2004.0	Republican
Rhode Island	John Kerry	4	259,760	2004.0	Democratic
Rhode Island	Other (+)	0	8,328	2004.0	 - 
South Carolina	George W. Bush	8	937,974	2004.0	Republican
South Carolina	John Kerry	0	661,699	2004.0	Democratic
South Carolina	Other (+)	0	18,057	2004.0	 - 
South Dakota	George W. Bush	3	232,584	2004.0	Republican
South Dakota	John Kerry	0	149,244	2004.0	Democratic
South Dakota	Other (+)	0	6,387	2004.0	 - 
Tennessee	George W. Bush	11	1,383,336	2004.0	Republican
Tennessee	John Kerry	0	1,035,160	2004.0	Democratic
Tennessee	Other (+)	0	16,453	2004.0	 - 
Texas	George W. Bush	34	4,526,917	2004.0	Republican
Texas	John Kerry	0	2,832,704	2004.0	Democratic
Texas	Other (+)	0	51,144	2004.0	 - 
Utah	George W. Bush	5	663,742	2004.0	Republican
Utah	John Kerry	0	241,199	2004.0	Democratic
Utah	Other (+)	0	22,903	2004.0	 - 
Vermont	George W. Bush	0	121,180	2004.0	Republican
